"","month","co2_flux","Site_temp","Chlorophyll","Sea_Surface_Temp","POC","PIC","PAR","Precipitation","co2_flux_sd","Site_temp_sd","Chlorophyll_sd","Sea_Surface_Temp_sd","POC_sd","PIC_sd","PAR_sd","Precipitation_sd"
"1",NA,0.0271282743362832,26.5720428557463,0.59,30.705,127.4,6.59966666666667e-05,43.736375,0.346238938053097,0.371815402618179,1.11546398370234,0.177763888346312,0.42852460061627,28.0770368806966,3.85803062887444e-05,12.2951185157633,1.78911505571937
"2",NA,-0.0480343151726804,27.1333440783822,1.55166666666667,29.5914285714286,372.133333333333,1.9196e-05,43.8555,0.12993220338983,0.243196583449664,1.11618365981986,0.884113491960544,0.930545155118378,281.063058167854,5.01717350706551e-06,9.53594098951727,1.1669786666543
"3",NA,-0.0212870606707921,27.8860701539018,1.25615384615385,30.0805882352941,199.492307692308,4.53830769230769e-05,48.4086666666667,0.0408617095205003,0.294329759562483,1.11713370051876,0.698492883064894,1.03407851846605,59.6106598624002,4.25377601636897e-05,5.59581115592312,0.446628018114414
"4",NA,-0.088169531440367,27.978298573268,1.28,30.14,226.44,0.000124798,48.7530476190476,0.0359114015976761,0.250178508040078,1.17421518452824,0.35749125863439,0.531751821811642,32.4359060302005,0.000233263186165327,10.1156757879847,0.489876943191042
"5",NA,-0.0183828205568182,28.7282617559813,0.881666666666667,30.545,195.733333333333,0.000160164166666667,56.341,0.00361527967257844,0.282799264895742,0.886415048175191,0.228585903221339,0.627152294104072,55.3746468625446,0.000267712042873014,1.61315506482108,0.0572750922267302
"6",NA,0.0141956102290503,28.7890133592308,0.595,32.1141666666667,137.05,7.85e-05,55.3943157894737,0.0972695035460993,0.190085370299682,1.302779376319,0.0714142842854285,0.710882400878506,14.1886104558081,6.04731345309634e-05,2.86490343162115,1.31945694670217
"7",NA,0.016654765195,28.1257014157203,0.355,32.4366666666667,90.1,2.2e-05,44.0340869565217,0.304889340560072,0.27068392324392,1.55602747454467,0.0919238815542512,0.498029450267083,14.8492424049175,1.41421356237309e-05,10.6250970216449,1.57885533728398
"8",NA,0.0217367312740385,28.0507188240293,0.44,32.378,111.6,6.84975e-05,42.7848333333333,0.284915611814346,0.27793602157105,1.65423551681626,0.0883176086632784,1.0810041628042,24.8692581312752,5.85654337045326e-05,12.8091453187596,1.79963811748
"9",NA,0.017109322125,27.464848536744,0.51,31.2657142857143,137.32,0.000158398,46.8304166666667,0.316808209483369,0.404218754510971,1.52436551056833,0.107004672795163,0.907190849874071,23.8543916292158,0.0001822397377632,10.9823150957491,1.76791283630154
"10",NA,0.0166442763646409,27.588599671968,0.48,30.56,137,1.4e-05,46.3373636363636,0.268783967391304,0.379949373491909,1.41385063539984,NA,NA,NA,NA,8.80903467791505,1.75943858917648
"11",NA,0.061265213304878,27.2828555001164,0.74,30.99,165.4,0.000540995,45.5666666666667,0.631367759944173,0.312025411840298,1.59828960824608,0.141421356237309,0.715576690509131,50.9116882454314,7.77746748627084e-05,15.5147444254888,2.65282572007867
"12",NA,0.00632855358088235,27.0250435019572,0.78,30.008,171,0.001044,41.799,0.444263408010862,0.507924111326012,1.3358738944179,NA,0.561310965508425,NA,NA,15.1394862389365,1.81241808560896
"13",NA,0.0725348666055777,26.5447464019634,0.634,29.99,155.92,0.0003492,42.5704,0.386769005847953,0.294207702258643,1.20173634746053,0.213611797427015,0.658483105326173,31.7630603059592,0.000346325280625022,12.2164690752552,1.88827776507401
"14",NA,-0.0552473953630435,26.7289775734726,0.625,29.4333333333333,144.6,0.000267995,37.1195384615385,0.171059972105997,0.378345173805777,1.23570656557292,0.0919238815542511,0.753746199548186,41.577878733769,0.000347903607411593,13.6958991036902,0.940810770019268
"15",NA,-0.0517919616666667,26.416581218784,0.772,30.094,171.48,9.64e-05,40.13464,0.191107871720117,0.312148707297205,1.27309204539491,0.0892748564826626,0.366715148309965,21.0530757847874,0.000112839709322561,12.5880087082906,1.08871323616539
"16",NA,-0.0702795750663717,27.0715221505096,1.77666666666667,29.623,260.4,0.0004052,49.2154285714286,0.10018698578908,0.33794892734607,1.20287516868876,1.67823319793963,0.677840525328619,115.483401404704,0.000485883936758564,9.16511052072712,0.881584486890008
"17",NA,0.00215038120873786,26.9635363835038,1.18857142857143,31.3390909090909,183.8,3.7665e-05,51.2379090909091,0.275158846529814,0.328019380549778,1.42030021064134,0.800008928521604,0.98835676297028,54.7813106816549,5.32187311949468e-05,9.26008062244596,1.76309416495635
"18",NA,0.00788713417840375,27.1834620887903,0.49,31.23625,105.9,1.4e-05,49.7271,0.211691022964509,0.328176687274125,1.4579269605572,0.0565685424949238,0.907208237238995,4.94974746830583,0,10.2703447074831,1.44609468101926
"19",NA,0.0142290663161765,28.2075724057025,0.6,31.48,140.666666666667,4.4e-05,46.8671818181818,0.240609840609841,0.258254251035377,1.27627882420586,0.103923048454133,0.487749935930288,21.2803508743003,5.19615242270663e-05,10.204574691384,1.63176794248687
"20",NA,0.0616816280478723,27.3724254764286,0.7375,31.308,192.2,1.5e-05,39.2125833333333,0.0271661569826707,0.328978332920259,1.76882099827674,0.362985307324323,1.36521793132086,122.917641804042,2e-06,16.2580074770308,0.216744281558188
"21",NA,0.00649687244966443,NA,0.585,31.125,137.5,1.4e-05,43.4435,0.147593097184378,0.455469332104059,NA,0.00707106781186548,1.41761536861496,18.8090403795622,0,12.5917368936934,1.18724513885472
"22",NA,-0.00136148972727273,26.7974745967161,0.31,30.28,87.4,9.8e-05,40.7493043478261,0.179316712834718,0.32226316018277,1.49789263151828,NA,1.92333044482741,NA,NA,12.1417902919656,1.40686533288216
"23",NA,-0.00782709271666667,26.3857712720642,0.41,31.335,101,6.94975e-05,46.8230476190476,0.564555319650861,0.444906382457069,1.47543950447231,0.0476095228569523,1.10792599030802,9.42761899951414,6.33133742453625e-05,13.6080254352944,2.30604167428082
"24",NA,0.100469737807692,26.629221077,0.495,30.425,122.8,0.00025,46.2588,0.177836411609499,0.240727565147055,1.12889529680478,0.190918830920368,0.459619407771255,42.7092495836675,2.82842712474618e-06,12.5171525995332,1.42509521250421
